brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
fiat,Fiat 500,black,Jun-13,2013,8500,69,Automatic,Petrol,5.0,132600.0
fiat,Fiat Ducato,white,Nov-13,2013,11900,116,Manual,Diesel,8.0,52800.0
fiat,Fiat Ducato,white,Jul-13,2013,21000,131,Manual,Diesel,9.0,134300.0
fiat,Fiat Doblo,white,Jan-13,2013,4850,101,Manual,Diesel,6.0,207204.0
fiat,Fiat Ducato,white,Mar-13,2013,45950,131,Manual,Diesel,10.0,163000.0
fiat,Fiat Doblo,white,Sep-13,2013,6500,90,Manual,Diesel,5.0,134000.0
fiat,Fiat Doblo,white,Apr-13,2013,4999,90,Manual,Diesel,5.0,188069.0
fiat,Fiat Doblo,white,Jun-13,2013,4500,101,Manual,Diesel,6.0,484920.0
fiat,Fiat 500C,beige,Dec-14,2014,10441,86,Automatic,Petrol,4.0,75000.0
fiat,Fiat 500C,beige,May-14,2014,12590,69,Automatic,Petrol,5.0,89388.0
fiat,Fiat 500C,red,Aug-14,2014,8450,86,Manual,Petrol,4.0,47700.0
fiat,Fiat 500C,red,Aug-14,2014,9000,86,Manual,Petrol,4.0,120000.0
fiat,Fiat 500L,black,Nov-14,2014,8980,84,Semi-automatic,Diesel,4.0,135000.0
fiat,Fiat 500,black,Jun-14,2014,7499,69,Manual,Petrol,5.0,72000.0
fiat,Fiat 500,black,Aug-14,2014,9200,86,Manual,Petrol,4.0,60000.0
fiat,Fiat 500C,black,Feb-14,2014,9400,86,Manual,Petrol,4.0,69000.0
fiat,Fiat 500,black,Sep-14,2014,10950,86,Manual,Petrol,4.0,67833.0
fiat,Fiat 500C,black,Nov-14,2014,7990,86,Manual,Petrol,4.0,120000.0
fiat,Fiat 500C,white,Dec-14,2014,9500,69,Automatic,Petrol,5.0,65755.0
fiat,Fiat 500,white,Jun-14,2014,10490,69,Automatic,Petrol,5.0,56600.0
fiat,Fiat 500C,white,Jul-14,2014,7900,86,Manual,Petrol,4.0,116500.0
fiat,Fiat 500C,white,Nov-14,2014,11900,69,Automatic,Petrol,5.0,60000.0
fiat,Fiat Ducato,white,Aug-14,2014,15500,116,Manual,Diesel,7.0,164000.0
fiat,Fiat Ducato,white,Oct-14,2014,13990,116,Manual,Diesel,8.0,98789.0
fiat,Fiat Ducato,white,Oct-14,2014,10700,116,Manual,Diesel,8.0,145000.0
fiat,Fiat Ducato,white,Oct-14,2014,14499,116,Manual,Diesel,8.0,128131.0
fiat,Fiat Ducato,white,Sep-14,2014,12999,116,Manual,Diesel,8.0,179200.0
fiat,Fiat 500C,blue,Jul-15,2015,13500,86,Manual,Petrol,4.0,34000.0
fiat,Fiat 500X,blue,Oct-15,2015,12500,140,Manual,Petrol,6.0,57001.0
fiat,Fiat 500X,grey,Apr-15,2015,12950,140,Manual,Petrol,6.0,91700.0
fiat,Fiat 500,grey,Feb-15,2015,9990,69,Manual,Petrol,5.0,48980.0
fiat,Fiat 500X,red,Feb-15,2015,12980,140,Manual,Petrol,6.0,79013.0
fiat,Fiat 500X,red,Aug-15,2015,13990,140,Manual,Petrol,6.0,95000.0
fiat,Fiat 500,black,Nov-15,2015,10998,86,Automatic,Petrol,4.0,100000.0
fiat,Fiat 500C,white,Jun-15,2015,8999,86,Manual,Petrol,4.0,63000.0
fiat,Fiat 500X,white,Oct-15,2015,14490,140,Manual,Petrol,6.0,50499.0
fiat,Fiat 500X,white,Jan-15,2015,12700,140,Manual,Petrol,6.0,75465.0
fiat,Fiat 500X,white,Jan-15,2015,11980,140,Manual,Petrol,6.0,126647.0
fiat,Fiat Doblo,white,Oct-15,2015,7390,90,Manual,Diesel,5.0,118824.0
fiat,Fiat 500C,white,Mar-15,2015,9300,69,Manual,Petrol,5.0,59999.0
fiat,Fiat 500L,white,Apr-15,2015,11950,120,Manual,Petrol,7.0,86086.0
fiat,Fiat Doblo,white,May-15,2015,9200,90,Manual,Diesel,5.0,86320.0
fiat,Fiat Doblo,white,Feb-15,2015,7450,90,Manual,Diesel,5.0,144000.0
fiat,Fiat Doblo,white,Feb-15,2015,8500,90,Manual,Diesel,5.0,90000.0
fiat,Fiat Panda,white,May-15,2015,6300,60,Manual,Petrol,5.0,117500.0
fiat,Fiat Ducato,blue,Jan-16,2016,17990,131,Manual,Diesel,8.0,174701.0
fiat,Fiat 500X,grey,Oct-16,2016,14390,140,Manual,Petrol,6.0,84111.0
fiat,Fiat 500X,grey,Jun-16,2016,13990,140,Manual,Petrol,6.0,65000.0
fiat,Fiat 500X,grey,Feb-16,2016,14980,140,Manual,Petrol,6.0,42000.0
fiat,Fiat 500X,grey,Dec-16,2016,15140,140,Manual,Petrol,6.0,72151.0
fiat,Fiat 500X,grey,Sep-16,2016,12789,110,Manual,Petrol,6.0,145500.0
fiat,Fiat Tipo,red,May-16,2016,10750,120,Manual,Petrol,6.0,78618.0
fiat,Fiat 500X,red,Nov-16,2016,13500,140,Manual,Petrol,6.0,44900.0
fiat,Fiat 500X,red,Dec-16,2016,13000,140,Manual,Petrol,6.0,73640.0
fiat,Fiat 500,red,Jul-16,2016,11999,69,Automatic,Petrol,5.0,18000.0
fiat,Fiat 500X,red,Aug-16,2016,13800,110,Manual,Petrol,6.0,46200.0
fiat,Fiat Tipo,red,May-16,2016,10399,120,Manual,Petrol,6.0,108000.0
fiat,Fiat 500,red,Aug-16,2016,13990,69,Automatic,Petrol,5.0,9950.0
fiat,Fiat 500X,red,Jul-16,2016,13350,140,Manual,Petrol,6.0,74514.0
fiat,Fiat Ducato,red,Dec-16,2016,18999,131,Manual,Diesel,7.0,89000.0
fiat,Fiat 500,red,May-16,2016,10990,69,Automatic,Petrol,5.0,53365.0
fiat,Fiat 500X,black,Mar-16,2016,12599,140,Manual,Petrol,6.0,93893.0
fiat,Fiat Scudo,black,Oct-16,2016,15900,128,Manual,Diesel,7.0,72000.0
fiat,Fiat 500X,black,Apr-16,2016,13950,140,Manual,Petrol,6.0,61900.0
fiat,Fiat 500X,black,Sep-16,2016,13900,140,Manual,Petrol,6.0,88300.0
fiat,Fiat 500X,black,Aug-16,2016,12990,140,Manual,Petrol,6.0,84990.0
fiat,Fiat Doblo,black,Nov-16,2016,15490,120,Manual,Diesel,5.0,87100.0
fiat,Fiat 500X,white,Jun-16,2016,15990,140,Manual,Petrol,6.0,23664.0
fiat,Fiat 500X,white,Sep-16,2016,12700,140,Manual,Petrol,6.0,85000.0
fiat,Fiat 500,white,May-16,2016,17900,160,Manual,Petrol,6.0,83158.0
fiat,Fiat Tipo,white,Nov-16,2016,9880,120,Manual,Petrol,6.0,60865.0
fiat,Fiat Doblo,white,Jun-16,2016,9490,90,Manual,Diesel,5.0,96450.0
fiat,Fiat Doblo,white,Feb-16,2016,6799,90,Manual,Diesel,5.0,228020.0
fiat,Fiat Doblo,white,May-16,2016,11490,90,Manual,Diesel,5.0,104981.0
fiat,Fiat Doblo,white,Oct-16,2016,12599,90,Manual,Diesel,5.0,89000.0
fiat,Fiat Doblo,white,Jun-16,2016,13900,135,Manual,Diesel,6.0,68500.0
fiat,Fiat Doblo,white,Apr-16,2016,14500,90,Manual,Diesel,5.0,65862.0
fiat,Fiat 500L,white,Apr-16,2016,13890,95,Automatic,Diesel,4.0,82060.0
fiat,Fiat Tipo,grey,May-17,2017,13110,120,Manual,Petrol,6.0,66606.0
fiat,Fiat Doblo,grey,Mar-17,2017,12999,120,Manual,Diesel,6.0,122000.0
fiat,Fiat Tipo,grey,Jul-17,2017,14499,120,Manual,Petrol,6.0,32000.0
fiat,Fiat 500X,grey,Mar-17,2017,15670,140,Manual,Petrol,6.0,43000.0
fiat,Fiat 500X,grey,Aug-17,2017,12680,140,Manual,Petrol,6.0,117300.0
fiat,Fiat Tipo,grey,Sep-17,2017,9990,120,Manual,Petrol,6.0,111600.0
fiat,Fiat Tipo,grey,Nov-17,2017,11900,120,Manual,Petrol,6.0,55365.0
fiat,Fiat 500X,red,Sep-17,2017,13900,140,Manual,Petrol,6.0,92000.0
fiat,Fiat Tipo,red,Feb-17,2017,13500,120,Manual,Petrol,6.0,17200.0
fiat,Fiat 500X,red,Apr-17,2017,13780,140,Manual,Petrol,6.0,58000.0
fiat,Fiat 500X,red,Feb-17,2017,13350,140,Manual,Petrol,6.0,66592.0
fiat,Fiat 500X,red,Jul-17,2017,10999,140,Manual,Petrol,6.0,145000.0
fiat,Fiat 500X,red,Jan-17,2017,15000,140,Manual,Petrol,6.0,63100.0
fiat,Fiat 500X,black,Dec-17,2017,15800,140,Manual,Petrol,6.0,65500.0
fiat,Fiat 500X,black,Sep-17,2017,15950,140,Manual,Petrol,6.0,55000.0
fiat,Fiat Tipo,black,Nov-17,2017,12890,120,Manual,Petrol,6.0,62717.0
fiat,Fiat Tipo,black,Feb-17,2017,10999,120,Manual,Petrol,6.0,104000.0
fiat,Fiat Doblo,black,Apr-17,2017,16990,120,Manual,Diesel,5.0,79954.0
fiat,Fiat Tipo,white,Aug-17,2017,15990,120,Manual,Petrol,6.0,39896.0
fiat,Fiat Tipo,white,Oct-17,2017,15990,120,Manual,Petrol,6.0,73000.0
fiat,Fiat Tipo,white,Apr-17,2017,14950,120,Manual,Petrol,6.0,49500.0
fiat,Fiat Doblo,white,Jun-17,2017,10800,95,Manual,Diesel,5.0,60000.0
fiat,Fiat Doblo,white,Dec-17,2017,11490,95,Manual,Diesel,5.0,104400.0
fiat,Fiat Doblo,white,Aug-17,2017,9990,80,Manual,Diesel,5.0,64990.0
fiat,Fiat 500X,white,Jan-17,2017,14950,140,Manual,Petrol,6.0,33700.0
fiat,Fiat 500C,white,Dec-17,2017,10900,69,Manual,Petrol,5.0,25000.0
fiat,Fiat Tipo,white,Jun-17,2017,11580,120,Manual,Petrol,6.0,81456.0
fiat,Fiat Talento,white,Jun-17,2017,9200,95,Manual,Diesel,6.0,230000.0
fiat,Fiat 500,blue,Aug-18,2018,15468,69,Manual,Petrol,5.0,35210.0
fiat,Fiat 500X,blue,Jan-18,2018,16487,140,Automatic,Petrol,6.0,82799.0
fiat,Fiat 500C,blue,Nov-18,2018,12490,69,Manual,Petrol,5.0,52014.0
fiat,Fiat Tipo,blue,May-18,2018,15490,120,Manual,Petrol,6.0,52047.0
fiat,Fiat 500C,blue,Sep-18,2018,16490,69,Manual,Petrol,5.0,14975.0
fiat,Fiat 500C,blue,Nov-18,2018,13390,69,Manual,Petrol,5.0,18648.0
fiat,Fiat 500X,grey,May-18,2018,15999,140,Manual,Petrol,6.0,38420.0
fiat,Fiat Tipo,grey,Apr-18,2018,14500,120,Manual,Petrol,6.0,74160.0
fiat,Fiat Tipo,grey,Jul-18,2018,15990,120,Manual,Petrol,6.0,59999.0
fiat,Fiat 500,grey,Aug-18,2018,17890,165,Manual,Petrol,6.0,54546.0
fiat,Fiat 500C,grey,May-18,2018,10300,80,Manual,Petrol,5.0,79000.0
fiat,Fiat Tipo,grey,Jul-18,2018,15180,120,Manual,Petrol,6.0,48108.0
fiat,Fiat 500,grey,Oct-18,2018,9499,69,Manual,Petrol,5.0,20307.0
fiat,Fiat 500X,grey,Nov-18,2018,18990,120,Manual,Petrol,6.0,59560.0
fiat,Fiat 500C,grey,Nov-18,2018,12890,69,Manual,Petrol,5.0,43749.0
fiat,Fiat 500C,grey,Sep-18,2018,11982,69,Manual,Petrol,5.0,68146.0
fiat,Fiat 500C,grey,Sep-18,2018,12890,69,Manual,Petrol,5.0,56917.0
fiat,Fiat,grey,Jun-18,2018,17400,140,Manual,Petrol,6.0,48000.0
fiat,Fiat 500C,green,Oct-18,2018,13690,69,Manual,Petrol,5.0,38906.0
fiat,Fiat 500C,red,Oct-18,2018,13690,69,Manual,Petrol,5.0,21654.0
fiat,Fiat 500C,red,Oct-18,2018,12690,69,Manual,Petrol,5.0,34000.0
fiat,Fiat 500C,red,Aug-18,2018,12490,69,Manual,Petrol,5.0,47918.0
fiat,Fiat 500,red,Sep-18,2018,13900,69,Manual,Petrol,5.0,22000.0
fiat,Fiat Doblo,black,May-18,2018,16490,120,Manual,Diesel,5.0,111927.0
fiat,Fiat 500X,black,Jan-18,2018,20680,140,Manual,Petrol,6.0,29422.0
fiat,Fiat 500C,black,Nov-18,2018,13620,69,Manual,Petrol,5.0,21500.0
fiat,Fiat 500C,black,Nov-18,2018,13290,69,Manual,Petrol,5.0,33846.0
fiat,Fiat Tipo,black,Nov-18,2018,16900,120,Manual,Petrol,6.0,41000.0
fiat,Fiat 500X,black,May-18,2018,14485,140,Manual,Petrol,6.0,111677.0
fiat,Fiat 500,white,Oct-18,2018,10990,69,Manual,Petrol,5.0,58000.0
fiat,Fiat Tipo,white,Aug-18,2018,15700,120,Manual,Petrol,6.0,23000.0
fiat,Fiat 500,white,Sep-18,2018,13790,69,Manual,Petrol,5.0,42126.0
fiat,Fiat Doblo,white,Feb-18,2018,13990,95,Manual,Diesel,5.0,60437.0
fiat,Fiat Tipo,white,Apr-18,2018,13999,120,Manual,Petrol,6.0,62742.0
fiat,Fiat Talento,white,Feb-18,2018,24210,95,Manual,Diesel,6.0,75944.0
fiat,Fiat 500C,white,Dec-18,2018,12990,69,Manual,Petrol,5.0,55200.0
fiat,Fiat Ducato,white,Jun-18,2018,19980,131,Manual,Diesel,7.0,105111.0
fiat,Fiat Doblo,white,Aug-18,2018,9490,95,Manual,Diesel,5.0,93800.0
fiat,Fiat 500C,white,Nov-18,2018,12980,69,Manual,Petrol,5.0,32305.0
fiat,Fiat 500C,white,Oct-18,2018,13690,69,Manual,Petrol,5.0,21203.0
fiat,Fiat 500C,white,Sep-18,2018,13690,69,Manual,Petrol,5.0,33514.0
fiat,Fiat 500C,white,Oct-18,2018,12890,69,Manual,Petrol,5.0,55655.0
fiat,Fiat 500C,white,Sep-18,2018,13190,69,Manual,Petrol,5.0,33018.0
fiat,Fiat 500C,white,Aug-18,2018,13895,69,Manual,Petrol,6.0,27000.0
fiat,Fiat Tipo,white,Sep-18,2018,10865,120,Manual,Petrol,6.0,109850.0
fiat,Fiat Tipo,white,Jul-18,2018,14900,120,Manual,Petrol,6.0,59020.0
fiat,Fiat Tipo,white,Mar-18,2018,14690,120,Manual,Petrol,6.0,34780.0
fiat,Fiat 500C,white,Aug-18,2018,11300,69,Manual,Petrol,5.0,38620.0
fiat,Fiat 500X,white,Jun-18,2018,11880,140,Manual,Petrol,6.0,25960.0
fiat,Fiat Talento,white,Feb-18,2018,25710,95,Manual,Diesel,6.0,75944.0
fiat,Fiat Doblo,white,Sep-18,2018,10499,95,Manual,Diesel,5.0,125105.0
fiat,Fiat Ducato,white,Apr-18,2018,13550,116,Manual,Diesel,6.0,250000.0
fiat,Fiat Doblo,white,Aug-18,2018,9490,95,Manual,Diesel,5.0,96990.0
fiat,Fiat 500C,white,Aug-18,2018,13900,69,Manual,Petrol,5.0,37000.0
fiat,Fiat Ducato,white,May-18,2018,24985,131,Manual,Diesel,7.0,96200.0
fiat,Fiat 500C,blue,Feb-19,2019,13990,69,Manual,Petrol,5.0,32750.0
fiat,Fiat 500C,blue,Jan-19,2019,14990,69,Manual,Petrol,5.0,41920.0
fiat,Fiat 500X,grey,May-19,2019,18490,120,Manual,Petrol,6.0,35872.0
fiat,Fiat 500C,grey,Jan-19,2019,14790,69,Manual,Petrol,5.0,25900.0
fiat,Fiat 500C,grey,Mar-19,2019,13490,69,Manual,Petrol,5.0,48800.0
fiat,Fiat Fiorino,grey,Aug-19,2019,14499,80,Manual,Diesel,4.0,36280.0
fiat,Fiat 500C,grey,Mar-19,2019,14990,69,Manual,Petrol,5.0,29999.0
fiat,Fiat Fiorino,grey,Aug-19,2019,11900,80,Manual,Diesel,4.0,50000.0
fiat,Fiat 500X,grey,Mar-19,2019,19690,120,Manual,Petrol,6.0,15050.0
fiat,Fiat 500,grey,Jan-19,2019,22990,165,Manual,Petrol,6.0,14650.0
fiat,Fiat 500X,grey,Mar-19,2019,21800,120,Manual,Petrol,6.0,35990.0
fiat,Fiat 500X,grey,Mar-19,2019,20990,120,Manual,Petrol,5.0,29500.0
fiat,Fiat 500X,grey,Feb-19,2019,17480,120,Manual,Petrol,6.0,37400.0
fiat,Fiat 500X,red,Jan-19,2019,10289,110,Manual,Petrol,6.0,81990.0
fiat,Fiat 500C,red,Feb-19,2019,13980,69,Manual,Petrol,5.0,45000.0
fiat,Fiat 500X,black,Dec-19,2019,18500,95,Manual,Diesel,4.0,65000.0
fiat,Fiat Tipo,black,Feb-19,2019,15850,120,Manual,Petrol,7.0,46179.0
fiat,Fiat 500X,black,Dec-19,2019,19900,120,Manual,Petrol,6.0,30300.0
fiat,Fiat 500X,black,Jan-19,2019,17490,120,Manual,Petrol,6.0,36688.0
fiat,Fiat 500X,black,Aug-19,2019,13990,120,Manual,Petrol,6.0,38100.0
fiat,Fiat 500C,black,Feb-19,2019,13480,86,Manual,Petrol,5.0,69786.0
fiat,Fiat 500C,black,Mar-19,2019,12999,69,Manual,Petrol,5.0,62277.0
fiat,Fiat 500C,black,Aug-19,2019,14490,69,Manual,Petrol,5.0,36119.0
fiat,Fiat 500C,black,Sep-19,2019,13000,69,Automatic,Petrol,6.0,60000.0
fiat,Fiat 500C,black,Sep-19,2019,13980,69,Manual,Petrol,5.0,39700.0
fiat,Fiat 500X,white,Sep-19,2019,16850,120,Manual,Petrol,6.0,46780.0
fiat,Fiat 500X,white,Apr-19,2019,17990,120,Manual,Petrol,6.0,34150.0
fiat,Fiat Tipo,white,Dec-19,2019,17990,120,Manual,Petrol,7.0,19815.0
fiat,Fiat 500C,white,Feb-19,2019,13950,69,Manual,Petrol,5.0,45000.0
fiat,Fiat 500C,white,Mar-19,2019,15380,86,Manual,Petrol,5.0,9745.0
fiat,Fiat 500C,white,May-19,2019,12980,86,Manual,Petrol,5.0,72500.0
fiat,Fiat Doblo,white,Dec-19,2019,12990,95,Manual,Diesel,5.0,73510.0
fiat,Fiat Doblo,white,May-19,2019,9700,95,Manual,Diesel,5.0,97000.0
fiat,Fiat Doblo,white,Jan-19,2019,11480,95,Manual,Diesel,5.0,138456.0
fiat,Fiat Doblo,white,Dec-19,2019,10480,95,Manual,Diesel,5.0,199281.0
fiat,Fiat 500X,white,May-19,2019,17790,120,Manual,Petrol,6.0,41000.0
fiat,Fiat Ducato,white,Oct-19,2019,34000,160,Manual,Diesel,7.0,27000.0
fiat,Fiat 500C,white,Feb-19,2019,19990,69,Manual,Petrol,5.0,25462.0
fiat,Fiat 500X,blue,Sep-20,2020,19990,120,Manual,Petrol,6.0,22966.0
fiat,Fiat 500X,blue,Sep-20,2020,19990,120,Manual,Petrol,6.0,22966.0
fiat,Fiat 500X,blue,Jul-20,2020,18990,120,Manual,Petrol,6.0,15695.0
fiat,Fiat 500X,blue,Feb-20,2020,21990,120,Automatic,Diesel,5.0,50450.0
fiat,Fiat 500,grey,Feb-20,2020,13900,86,Manual,Petrol,6.0,30000.0
fiat,Fiat 500X,grey,Sep-20,2020,21473,120,Manual,Petrol,6.0,21104.0
fiat,Fiat 500,grey,Oct-20,2020,13950,71,Manual,Petrol,5.0,23862.0
fiat,Fiat 500X,green,Jul-20,2020,19790,120,Manual,Petrol,6.0,38000.0
fiat,Fiat 500X,red,Apr-20,2020,19890,120,Manual,Petrol,6.0,334.0
fiat,Fiat 500,red,Feb-20,2020,15950,86,Manual,Petrol,6.0,18639.0
fiat,Fiat Talento,black,Feb-20,2020,12440,145,Manual,Diesel,6.0,36106.0
fiat,Fiat 500X,black,Mar-20,2020,13880,120,Manual,Petrol,6.0,37842.0
fiat,Fiat 500X,black,Jun-20,2020,15990,120,Manual,Petrol,6.0,28013.0
fiat,Fiat 500X,black,May-20,2020,13220,120,Manual,Petrol,6.0,55500.0
fiat,Fiat 500X,black,Aug-20,2020,20990,120,Manual,Petrol,6.0,38727.0
fiat,Fiat 500X,white,Jun-20,2020,16890,120,Manual,Petrol,6.0,84800.0
fiat,Fiat 500X,white,Oct-20,2020,20990,110,Manual,Petrol,6.0,19990.0
fiat,Fiat Doblo,white,Sep-20,2020,29800,80,Manual,Diesel,5.0,100000.0
fiat,Fiat Doblo,white,Dec-20,2020,16490,95,Manual,Diesel,5.0,2800.0
fiat,Fiat 500X,white,May-20,2020,21990,120,Manual,Petrol,6.0,19985.0
fiat,Fiat Ducato,white,Nov-20,2020,97500,150,Automatic,Diesel,10.0,14900.0
fiat,Fiat 500X,white,May-20,2020,19950,120,Manual,Petrol,6.0,54422.0
fiat,Fiat Doblo,white,Jun-20,2020,15799,105,Manual,Diesel,6.0,48000.0
fiat,Fiat 500,white,Dec-20,2020,13500,69,Manual,Petrol,6.0,13000.0
fiat,Fiat Ducato,white,Jul-20,2020,26999,120,Manual,Diesel,7.0,3300.0
fiat,Fiat 500X,grey,Mar-21,2021,19790,120,Manual,Petrol,6.0,38117.0
fiat,Fiat 500C,grey,Dec-21,2021,18490,71,Manual,Petrol,5.0,11213.0
fiat,Fiat Talento,grey,Apr-21,2021,33999,170,Automatic,Diesel,6.0,36300.0
fiat,Fiat 500X,red,May-21,2021,22680,120,Manual,Petrol,6.0,15960.0
fiat,Fiat 500X,silver,Feb-21,2021,18900,120,Manual,Petrol,6.0,6020.0
fiat,Fiat 500,white,Mar-21,2021,14860,71,Manual,Petrol,5.0,18542.0
fiat,Fiat Doblo,white,May-21,2021,15985,95,Manual,Diesel,5.0,37462.0
fiat,Fiat Talento,white,Jul-21,2021,25900,145,Automatic,Diesel,6.0,21900.0
fiat,Fiat Ducato,white,Feb-21,2021,31480,120,Manual,Diesel,7.0,44800.0
fiat,Fiat Doblo,white,Nov-21,2021,20490,95,Manual,Diesel,6.0,100.0
fiat,Fiat Doblo,blue,Apr-22,2022,23490,120,Manual,Diesel,6.0,14750.0
fiat,Fiat 500X,blue,Jun-22,2022,32750,150,Automatic,Petrol,6.0,99.0
fiat,Fiat 500X,blue,Mar-22,2022,28500,120,Manual,Petrol,6.0,10.0
fiat,Fiat Doblo,grey,Nov-22,2022,25950,120,Manual,Diesel,6.0,99.0
fiat,Fiat New Panda,green,Sep-22,2022,16980,69,Manual,Hybrid,5.0,1.0
fiat,Fiat 500e,black,Dec-22,2022,20750,95,Automatic,Electric,13.0,3000.0
fiat,Fiat Fiorino,silver,Sep-22,2022,19850,95,Manual,Diesel,5.0,9.0
fiat,Fiat Fiorino,silver,Sep-22,2022,22944,95,Manual,Diesel,5.0,74.0
fiat,Fiat Fiorino,silver,Sep-22,2022,20050,95,Manual,Diesel,5.0,74.0
fiat,Fiat Fiorino,silver,Sep-22,2022,22944,95,Manual,Diesel,5.0,9.0
fiat,Fiat Fiorino,silver,Sep-22,2022,19850,95,Manual,Diesel,5.0,74.0
fiat,Fiat Fiorino,silver,Sep-22,2022,19850,95,Manual,Diesel,5.0,9.0
fiat,Fiat Fiorino,white,Aug-22,2022,17990,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Aug-22,2022,18190,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Aug-22,2022,17990,80,Manual,Diesel,5.0,99.0
fiat,Fiat 500X,blue,Mar-23,2023,28990,131,Automatic,Petrol,6.0,5.0
fiat,Fiat Panda,blue,Apr-23,2023,13239,69,Manual,Petrol,5.0,10.0
fiat,Fiat Tipo,grey,Jan-23,2023,28680,131,Automatic,Petrol,5.0,5.0
fiat,Fiat Panda,grey,Feb-23,2023,14980,69,Manual,Petrol,5.0,50.0
fiat,Fiat Panda,grey,Feb-23,2023,14980,69,Manual,Petrol,5.0,50.0
fiat,Fiat Panda,grey,Feb-23,2023,14980,69,Manual,Petrol,5.0,50.0
fiat,Fiat Panda,grey,Feb-23,2023,14980,69,Manual,Petrol,5.0,50.0
fiat,Fiat Doblo,grey,Apr-23,2023,26750,131,Manual,Diesel,6.0,1500.0
fiat,Fiat Tipo,green,Jan-23,2023,30850,131,Automatic,Petrol,5.0,2016.0
fiat,Fiat Ducato,red,Apr-23,2023,36890,120,Manual,Diesel,8.0,10.0
fiat,Fiat Ducato,red,Apr-23,2023,36890,120,Manual,Diesel,8.0,10.0
fiat,Fiat Doblo,black,Apr-23,2023,29836,131,Automatic,Diesel,6.0,50.0
fiat,Fiat 500X,black,Feb-23,2023,28970,131,Automatic,Petrol,6.0,100.0
fiat,Fiat 500,black,Apr-23,2023,17990,69,Manual,Petrol,5.0,10.0
fiat,Fiat Panda,black,Feb-23,2023,12989,69,Manual,Petrol,5.0,10.0
fiat,Fiat Fiorino,silver,Mar-23,2023,20468,80,Manual,Diesel,5.0,523.0
fiat,Fiat Fiorino,white,Apr-23,2023,22190,95,Manual,Diesel,5.0,99.0
fiat,Fiat Panda,white,Apr-23,2023,16390,69,Manual,Petrol,4.0,10.0
fiat,Fiat Doblo,white,Feb-23,2023,28190,131,Manual,Diesel,6.0,99.0
fiat,Fiat Fiorino,white,May-23,2023,18190,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Mar-23,2023,18490,95,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Mar-23,2023,18690,95,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Mar-23,2023,18490,95,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Mar-23,2023,17990,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Apr-23,2023,17990,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Apr-23,2023,17990,80,Manual,Diesel,5.0,99.0
fiat,Fiat Fiorino,white,Mar-23,2023,18190,80,Manual,Diesel,5.0,99.0
fiat,Fiat Doblo,white,Jan-23,2023,20140,101,Manual,Diesel,6.0,30.0
fiat,Fiat 500,white,Apr-23,2023,18371,69,Manual,Petrol,5.0,10.0
fiat,Fiat 500,white,Apr-23,2023,18371,69,Manual,Petrol,5.0,10.0
fiat,Fiat 500,white,Apr-23,2023,18371,69,Manual,Petrol,5.0,10.0
fiat,Fiat Fiorino,white,Apr-23,2023,21990,95,Manual,Diesel,5.0,99.0
fiat,Fiat 500,white,Apr-23,2023,17990,69,Manual,Petrol,5.0,10.0
fiat,Fiat Fiorino,white,Apr-23,2023,21990,95,Manual,Diesel,5.0,99.0
ford,Ford Escort,blue,May-97,1997,1200,90,Manual,Petrol,8.0,101500.0
ford,Ford Focus,blue,May-01,2001,1000,101,Manual,Petrol,7.0,160000.0
ford,Ford Focus,blue,Apr-01,2001,2750,101,Manual,Petrol,7.0,160000.0
ford,Ford Focus,blue,Mar-01,2001,600,101,Manual,Petrol,7.0,145000.0
ford,Ford Focus,blue,Jul-01,2001,1900,101,Manual,Petrol,7.0,195000.0
ford,Ford Focus,silver,Jul-01,2001,750,101,Manual,Petrol,7.0,250000.0
ford,Ford Focus,silver,Feb-01,2001,1950,101,Manual,Petrol,7.0,186000.0
ford,Ford Mondeo,silver,Jun-01,2001,2900,145,Manual,Petrol,8.0,150000.0
ford,Ford Focus,silver,Jan-01,2001,1990,101,Manual,Petrol,7.0,218000.0
ford,Ford Mondeo,grey,Sep-02,2002,1699,131,Manual,Diesel,6.0,299000.0
ford,Ford Fiesta,silver,Jun-02,2002,1700,60,Manual,Petrol,6.0,89500.0
ford,Ford Transit,silver,May-02,2002,4990,86,Manual,Diesel,8.0,303000.0
ford,Ford Mondeo,silver,Jun-02,2002,2000,125,Manual,Petrol,8.0,230000.0
ford,Ford Transit,blue,Aug-03,2003,17900,101,Manual,Diesel,9.0,220000.0
ford,Ford Fusion,silver,Jun-03,2003,1600,101,Manual,Petrol,7.0,193000.0
ford,Ford Fiesta,silver,Jun-03,2003,4299,80,Manual,Petrol,7.0,28435.0
ford,Ford Focus,silver,May-03,2003,2699,131,Manual,LPG,8.0,186000.0
